counts_profileVisits,counts_kisses,counts_fans,counts_g
8.743053050224676,5.7430031878094825,0.0,0.0
10.984360084726228,8.1886891244442,0.0,0.0
8.99949587624899,5.1298987149230735,0.0,0.0
9.427224373119248,5.579729825986222,0.0,0.0
6.511745329644728,2.9444389791664403,0.0,0.0
8.483429561263428,4.465908118654584,0.0,0.0
7.077498053569231,2.9444389791664403,0.6931471805599453,0.0
6.302618975744905,2.1972245773362196,0.0,0.0
6.246106765481563,2.302585092994046,0.0,0.0
9.412382853382338,5.579729825986222,0.0,0.0
6.992096427415888,3.4011973816621555,0.0,0.0
3.091042453358316,0.0,0.0,0.0
8.295548516225763,5.159055299214529,0.0,0.0
5.846438775057725,1.6094379124341003,0.0,0.0
5.081404364984463,1.3862943611198906,0.0,0.0
3.9318256327243257,1.3862943611198906,0.0,0.0
7.10085190894405,3.4965075614664802,0.0,0.0
7.6362696033793735,4.330733340286331,0.0,0.0
6.361302477572996,2.0794415416798357,0.0,0.0
9.10985683339786,6.61338421837956,0.0,0.0
8.477204183199873,5.135798437050262,0.0,0.0
6.498282149476434,1.6094379124341003,3.1780538303479458,0.0
6.974478911025045,3.6109179126442243,0.0,0.0
3.9318256327243257,0.6931471805599453,0.0,0.0
5.537334267018537,1.3862943611198906,0.0,0.0
5.429345628954441,3.4965075614664802,4.248495242049359,0.0
6.586171654854675,2.833213344056216,0.0,0.0
6.415096959171596,1.9459101490553132,0.0,0.0
7.663407664893479,3.912023005428146,0.0,0.6931471805599453
3.1354942159291497,0.6931471805599453,0.0,0.0
6.912742820493176,3.4965075614664802,0.0,0.0
6.3561076606958915,3.8066624897703196,0.6931471805599453,0.0
0.0,0.0,0.0,0.0
9.995565240737037,6.728628613084702,0.0,0.0
5.5909869805108565,1.3862943611198906,0.0,0.0
4.948759890378168,0.0,0.0,0.0
8.341171747170762,4.61512051684126,3.9512437185814275,0.0
2.833213344056216,0.0,0.0,0.0
5.488937726156687,1.6094379124341003,2.70805020110221,0.0
9.875345246589848,6.045005314036012,1.3862943611198906,0.0
6.54534966033442,2.9444389791664403,0.0,0.0
8.621733370690162,6.111467339502679,2.5649493574615367,1.6094379124341003
5.948034989180646,2.0794415416798357,0.0,0.0
3.6109179126442243,0.6931471805599453,0.0,0.0
3.091042453358316,0.0,0.0,0.0
7.294377299288821,4.143134726391533,0.0,0.0
9.107753783201082,5.560681631015528,0.6931471805599453,0.0
8.537387898701757,5.0689042022202315,0.6931471805599453,0.6931471805599453
6.716594773520978,3.2188758248682006,0.0,0.0
9.174920426744922,5.765191102784844,0.0,0.0
5.976350909297934,2.302585092994046,0.0,0.0
7.297091005160418,3.4657359027997265,1.3862943611198906,0.0
5.429345628954441,0.6931471805599453,0.0,0.0
6.677083461247136,2.4849066497880004,0.0,0.0
4.9344739331306915,0.0,0.0,0.0
3.6635616461296463,0.6931471805599453,0.0,0.0
2.772588722239781,0.6931471805599453,0.0,0.0
7.6577552711348655,3.7612001156935624,0.0,0.0
7.949797216161852,4.343805421853684,0.0,0.0
7.977625098784593,4.04305126783455,0.0,0.0
10.075379913839543,6.70196036600254,0.0,0.0
7.672292455628756,4.290459441148391,0.0,0.0
