popularity_score,PC2,PC3,PC4
-0.02028319162127596,-0.486640597717458,0.1792157604386957,-0.05385987869332133
0.008390504654289357,-0.5002597407991097,0.17837676462888924,-0.007397010406887177
-3.402941978545648,1.3552418903929069,0.28460208097090683,0.694468379463918
-1.0216135921880451,0.035144831569338016,0.20977322092691092,-0.45329154233005636
0.37160201145966043,-0.6917385645580673,0.1672324128417434,0.07890188233714292
-2.2114797993532633,0.6863134356599833,0.24693266888712906,-0.1032560877770196
0.4836717964066767,-0.06286686317098637,-0.39270854581090275,0.2227365020612138
0.20361487495317987,-0.6062304815128908,0.17230357489339237,-0.04183628656043496
0.8488999265115845,-0.2607978181631529,-0.4040616129468622,0.16679247933293784
-0.4160152260831923,1.0732755966630634,-0.9223174006344682,-0.5653159002948847
0.8007039351473303,-0.2493379868005059,-0.4029628867931986,-0.21406392098927285
1.8900197042164735,0.25506005770939905,-1.3187406661353092,-0.07968513665062713
0.32077748682570795,-0.6669013391737585,0.1687385393004644,0.015007903295079514
-1.1651737829420936,0.11825714407835676,0.2143805009210093,-0.2906292601258329
-1.074243639882889,0.0696315701472612,0.21157174031582116,-0.2872657904914367
-0.4697988618803694,-0.2594507654097011,0.1927414891058487,-0.41986443371668863
-1.6448904834861962,0.3582938918207606,0.22874910695291217,-0.745235669354496
-3.758797247643811,1.5612596880701046,0.29602255104341707,1.0976736824233873
-0.35439367027011726,0.37327400721801535,-0.3671489085619543,-0.1266242317205867
0.12347977635751795,-0.5568477115126579,0.17495681267143065,0.1281377992270128
-0.266491508561811,-0.35537402929535794,0.1868101741091372,-0.07343269039937962
0.2047595172590027,-0.6169261584296041,0.17199346040554686,-0.3088467272591692
0.0953641032834131,-0.5511850384974576,0.1755699044949665,-0.12112018025564615
-1.0828677551126829,0.7548515097490959,-0.34486434156796403,-0.3648978511413378
0.32456698300942455,-0.6673756241170165,0.16866377848646308,0.05625583843902722
-0.9172020119209325,-0.006679279920279938,0.20692979491082714,-0.07836909398843493
0.2597831626975211,-0.6326704698202491,0.17066657609729385,0.055488855405328205
1.1009180335950108,-1.0767589715541022,0.14484029466123804,0.2379488656659597
0.42961487351150707,-0.7313614807797255,0.16520610530105423,-0.1467169756900041
-1.8575583474911324,0.4814151964175594,0.23557426084878735,-0.504270260149892
-0.47145506176369534,-0.24275015695907315,0.19322357377804622,-0.0010835417919915393
0.8925821116206466,-0.9835798899292157,0.1507788929424842,-0.2525627194325025
-3.758797247643811,1.5612596880701046,0.29602255104341707,1.0976736824233873
-0.2251503959399091,-0.37134472992367257,0.18570039447201803,0.09062236626710617
-2.1862581636707485,0.6839099999883452,0.24645561011726924,0.19122554367419128
-0.9702138621821329,0.012948347573405579,0.20832966317917606,-0.3112926852007168
-3.159489982969004,1.235151649293952,0.2773571781485949,0.970896149063977
0.0001922111843839145,-0.49912795278200545,0.17854138442407436,-0.0938342943431758
0.6160720499211986,-0.8246164919376183,0.15962245827466875,0.031116895320571113
-2.9820867771962507,1.1115932240608677,0.2710955668084168,0.2176142657333658
-1.3342162505648592,0.21612209063884869,0.21980558412228274,-0.09909403417965827
-0.480002099953621,0.832862070894464,-0.6890746809402093,-0.3277777368373375
1.0724282925060937,-0.36216901045941347,-0.4104713423168875,0.6560694185018346
